26,26
26,56
27,13
27,146
27,12
27,5
27,27
27,4
27,69
27,54
27,39
27,52
27,48
27,2
27,77
27,107
27,92
27,65
27,82
27,75
27,113
28,17
28,20
28,15
28,30
28,0
28,32
28,19
28,72
28,70
28,55
28,140
28,28
28,16
28,49
29,140
29,32
29,29
29,66
29,68
29,136
29,127
29,54
29,16
29,19
29,17
29,70
29,15
29,20
30,15
30,20
30,140
30,19
30,72
30,70
30,0
30,55
30,136
30,30
30,68
30,17
31,66
31,121
31,39
31,31
31,45
31,22
31,127
32,17
32,140
32,29
32,0
32,32
32,136
32,138
32,68
32,66
32,15
32,49
32,69
32,20
32,28
32,19
32,70
32,16
32,23
32,12
32,51
32,73
32,107
33,24
33,6
33,1
33,33
33,75
33,44
33,38
33,41
33,128
33,57
33,67
33,76
33,56
33,5
33,8
33,7
33,112
33,141
33,104
33,93
33,50
33,148
34,124
34,35
34,108
34,24
35,31
35,34
35,124
35,43
35,82
35,35
36,65
36,123
36,109
36,54
36,51
36,36
36,107
36,77
36,127
36,44
36,78
36,129
37,40
37,61
37,145
37,1
37,37
37,89
37,90
37,38
37,59
38,7
38,1
38,8
38,107
38,33
38,73
38,57
38,75
38,38
38,6
38,23
38,121
38,41
38,40
38,21
38,101
38,118
38,72
38,37
38,141
38,96
38,44
38,103
38,126
39,23
39,121
39,31
39,22
39,92
39,39
40,48
40,25
40,1
40,37
40,61
40,71
40,49
40,21
40,59
40,26
40,145
40,40
40,33
40,42
40,41
40,57
40,84
40,125
41,61
41,26
41,40
41,25
41,33
41,1
41,38
42,57
42,42
42,61
42,40
42,126
42,26
42,47
42,125
42,1
42,96
42,60
42,105
42,106
42,118
42,84
42,62
42,37
42,145
43,82
44,33
44,44
44,96
44,100
44,107
44,91
44,104
44,36
44,84
44,111
44,126
44,1
44,103
44,120
44,102
44,78
44,149
44,89
44,92
44,58
44,8
44,54
44,49
44,62
44,123
44,53
44,129
44,101
44,47
45,79
45,113
45,45
45,31
45,78
45,107
46,54
46,123
46,107
46,122
46,69
46,144
47,102
47,96
47,94
47,110
47,63
47,101
48,107
48,67
48,146
48,50
48,9
48,14
48,27
48,5
48,12
48,92
48,44
48,91
48,76
48,57
48,78
48,48
48,52
48,104
48,2
48,77
48,39
48,132
48,141
48,68
48,122
48,38
49,140
49,17
49,70
49,119
49,24
49,34
49,88
49,23
49,92
49,43
49,39
49,118
49,22
49,35
49,82
49,38
49,59
49,49
49,32
49,11
49,25
49,40
49,125
49,61
49,91
49,100
49,102
49,1
49,19
49,136
49,29
49,73
49,75
49,0
49,28
49,69
49,68
49,124
49,121
49,108
49,83
50,67
50,146
50,48
50,5
50,9
50,12
50,57
50,33
50,75
50,52
50,76
50,114
50,4
51,65
51,74
51,4
51,2
51,23
51,123
51,46
51,66
51,51
51,107
51,54
51,69
51,127
51,149
51,150
51,109
51,73
51,92
51,8
51,122
51,32
51,36
51,27
52,4
52,27
52,50
52,75
52,5
52,9
52,136
52,76
52,52
52,14
52,135
52,48
52,2
52,146
52,67
52,110
52,95
52,114
53,54
53,107
53,66
53,69
53,77
53,92
53,127
53,129
53,38
53,44
53,118
53,101
53,126
53,36
53,123
53,78
53,53
53,96
53,58
53,45
53,39
53,113
53,103
53,132
53,122
53,1
53,8
53,18
53,125
53,124
53,121
53,120
53,119
53,130
53,42
53,64
53,26
53,41
53,114
53,63
53,34
53,21
53,108
53,40
53,61
53,106
53,104
53,102
53,47
53,98
53,97
53,95
53,10
53,94
53,22
53,25
53,89
53,60
53,88
53,59
53,133
53,84
53,81
53,135
53,83
54,8
54,58
54,64
54,149
54,123
54,129
54,122
54,107
54,36
54,65
54,127
54,51
54,78
54,44
54,96
55,140
55,20
55,19
55,70
55,72
55,15
55,30
55,75
55,41
55,55
56,1
56,61
56,25
56,26
56,33
56,38
57,11
57,5
57,50
57,9
57,33
57,75
57,76
57,141
57,38
57,44
57,91
57,48
57,57
57,126
57,60
57,67
57,96
57,107
58,103
58,125
58,96
58,120
58,54
58,58
58,117
58,95
58,80
58,33
58,127
58,141
58,75
58,102
58,107
59,1
59,25
59,91
59,105
59,100
59,125
59,71
59,21
59,8
59,56
59,41
59,40
59,61
59,26
59,33
59,38
59,18
59,97
59,102
59,96
59,126
59,106
59,49
59,145
59,37
59,128
59,144
59,118
59,59
60,76
60,141
60,106
60,42
60,98
60,95
61,1
61,26
61,145
61,37
61,40
61,21
61,59
61,41
61,42
61,125
61,56
61,49
61,25
61,90
61,61
61,128
61,18
61,71
61,100
61,105
61,118
61,97
61,6
62,47
62,44
62,102
62,107
62,63
62,125
62,1
62,40
62,96
63,96
63,114
63,102
63,91
64,54
64,60
64,127
65,27
65,2
65,12
65,4
65,150
65,50
65,65
65,5
65,48
65,52
65,75
65,9
65,76
65,30
65,67
65,107
65,54
65,74
65,51
65,136
65,23
65,149
66,16
66,17
66,55
66,70
66,72
66,19
66,0
66,29
66,136
66,31
66,32
66,54
66,51
66,68
66,140
66,20
66,66
66,127
66,74
66,123
66,129
66,122
66,96
66,78
67,146
67,5
67,50
67,48
67,9
67,57
67,52
67,12
67,33
67,27
67,92
67,14
67,67
67,76
67,38
67,44
67,104
67,102
67,2
67,96
67,80
68,16
68,140
68,66
68,136
68,32
68,29
68,19
68,122
68,15
68,20
68,30
68,70
68,72
68,55
68,0
68,48
68,51
68,68
68,17
68,129
69,73
69,138
69,69
69,37
69,4
69,65
69,127
69,150
69,23
69,107
69,51
69,46
69,92
69,36
69,54
69,45
69,129
69,123
69,74
69,66
70,17
70,140
70,68
70,16
70,30
70,15
70,20
70,19
70,72
70,55
70,70
70,0
70,28
70,29
70,32
70,73
70,49
71,128
71,1
71,8
71,21
71,59
71,25
71,80
71,71
71,84
71,40
71,117
72,20
72,70
72,55
72,19
72,140
72,30
72,17
72,16
72,68
72,15
72,28
72,72
73,69
73,138
73,20
73,19
73,15
73,140
73,13
73,23
73,73
73,4
73,51
73,46
73,38
73,136
73,107
73,54
73,18
73,8
73,147
73,33
73,70
73,32
73,49
73,17
73,139
73,127
73,150
73,129
73,27
73,123
73,132
73,1
73,113
73,21
73,109
73,92
73,39
73,83
74,4
74,127
74,54
74,65
74,136
74,2
74,150
74,66
74,29
74,140
74,72
74,129
75,27
75,7
75,38
75,6
75,33
75,76
75,57
75,65
75,67
75,107
75,9
75,75
75,117
75,11
75,110
75,91
75,48
75,141
75,15
75,114
75,49
75,58
75,2
75,136
75,146
75,95
76,11
76,75
76,7
76,33
76,57
76,141
76,38
76,52
76,6
76,76
76,98
76,50
76,117
76,5
76,84
76,41
76,103
76,14
76,9
76,96
76,146
76,47
76,40
76,60
77,36
77,90
77,101
77,1
77,118
77,126
77,107
77,54
78,107
78,12
78,44
78,47
78,101
78,94
78,96
78,104
78,48
78,54
78,58
78,111
78,100
78,103
78,102
78,45
78,36
78,83
78,46
78,126
78,149
78,78
78,8
78,39
78,38
79,27
79,84
79,122
79,92
79,77
79,79
79,39
79,100
79,113
79,45
79,107
79,9
79,133
79,124
79,128
79,80
79,83
79,121
80,71
80,125
80,95
80,103
80,91
80,80
81,114
82,39
82,121
82,31
82,22
82,43
82,35
83,121
83,119
83,88
83,39
83,126
83,8
83,96
83,1
83,103
83,45
83,113
83,124
83,92
83,78
83,54
83,118
83,84
83,65
83,12
84,107
84,126
84,21
84,91
84,105
84,60
84,84
85,148
85,87
85,137
85,131
85,134
85,142
85,86
85,135
85,3
86,138
86,130
86,133
86,115
86,93
86,148
86,132
86,18
86,97
86,135
86,87
86,147
86,137
86,3
87,115
87,86
87,148
87,135
87,133
87,85
87,3
87,137
88,48
88,113
88,24
88,119
89,13
89,96
89,47
89,63
89,114
89,81
89,62
89,75
89,120
90,18
90,37
90,77
90,101
90,130
90,135
91,44
91,48
91,49
91,100
91,84
91,91
91,111
91,33
91,78
91,104
91,80
91,57
91,102
92,39
92,79
92,27
92,83
92,9
92,24
92,82
92,113
92,77
92,54
92,107
92,126
92,149
92,121
92,78
92,119
92,108
92,22
92,132
92,109
92,118
92,44
92,69
92,49
92,124
92,45
92,68
92,23
92,123
92,52
92,92
92,65
93,148
93,87
93,18
93,137
93,3
94,91
94,111
94,101
94,120
94,84
95,125
95,141
95,103
95,75
95,52
95,114
96,120
96,101
96,47
96,149
96,122
96,83
96,79
96,62
96,1
96,58
96,44
96,89
96,110
96,63
96,114
96,81
96,94
96,67
96,107
96,104
96,102
96,76
96,111
96,128
96,40
96,57
96,126
96,103
97,97
97,130
97,132
97,18
98,76
98,84
98,107
98,98
98,57
98,120
99,131
99,135
100,44
100,111
100,104
100,102
100,100
100,91
100,78
100,128
100,49
100,105
100,112
101,47
101,120
101,96
101,38
101,21
101,84
101,44
101,121
101,94
101,104
101,111
101,78
101,81
101,101
101,118
101,126
101,110
101,89
101,128
101,83
101,77
101,42
101,57
102,78
102,111
102,104
102,91
102,122
102,49
102,100
102,44
102,1
102,107
102,62
102,96
103,81
103,58
103,125
103,95
103,117
103,120
103,107
103,80
103,96
103,126
103,103
104,33
104,44
104,102
104,111
104,120
105,42
105,56
105,125
105,59
105,84
105,120
105,114
105,110
105,101
105,96
105,10
105,94
105,89
105,81
105,105
105,47
105,100
105,128
105,112
105,144
105,61
105,126
105,1
105,8
106,54
106,84
107,54
107,78
107,146
107,107
107,149
107,101
107,96
107,44
107,62
107,45
107,127
107,129
107,123
107,48
107,12
107,69
107,27
107,65
107,77
107,122
107,92
107,38
107,1
107,8
107,103
107,126
107,79
107,23
107,2
107,57
107,52
107,31
107,36
107,39
107,83
107,121
107,21
107,84
107,104
107,102
107,6
107,120
107,113
107,47
107,132
107,7
107,51
107,75
107,46
107,67
107,73
107,119
107,98
107,29
107,5
107,53
107,109
107,42
107,18
107,97
107,58
108,22
108,119
108,118
108,124
108,113
109,36
109,78
109,54
109,109
109,107
109,51
109,122
109,48
109,12
109,92
109,20
109,66
109,2
109,45
109,74
109,123
109,129
110,75
110,96
110,114
110,111
110,81
110,47
111,31
111,44
111,104
111,91
111,47
111,78
111,102
111,94
111,100
111,101
111,109
111,42
111,21
111,62
111,84
111,96
111,111
112,105
112,128
112,112
112,126
112,100
112,144
113,23
113,24
113,79
113,34
113,92
113,88
113,107
113,108
113,113
114,60
114,81
114,63
114,96
114,110
114,84
114,64
114,94
114,95
114,114
114,52
114,101
114,128
114,10
114,42
114,89
114,47
114,68
114,17
114,67
115,86
115,135
115,87
116,116
117,75
117,103
117,125
117,80
118,1
118,21
118,26
118,25
118,71
118,38
118,77
118,90
118,121
118,101
118,145
118,61
118,119
118,59
118,83
118,84
118,42
118,108
118,124
119,88
119,108
119,77
119,121
119,113
119,92
119,83
120,58
120,103
120,44
120,120
120,54
120,64
120,47
120,101
120,126
120,96
120,107
120,104
122,39
122,121
122,22
122,35
122,31
122,83
122,124
122,119
122,34
122,113
122,108
122,24
122,88
122,45
122,79
122,100
122,128
122,105
122,107
122,106
122,84
122,126
122,57
122,42
122,98
122,64
122,47
122,120
122,63
122,96
122,78
122,91
122,44
122,111
122,102
122,104
122,117
122,125
122,58
122,95
122,103
122,26
122,25
122,21
122,41
122,8
122,123
122,74
122,65
122,66
122,51
122,127
122,36
122,54
122,68
122,56
122,122
122,1
122,11
122,129
122,149
122,59
122,49
122,144
122,38
122,109
122,150
122,92
122,27
122,46
123,36
123,65
123,54
123,107
123,127
123,123
123,79
123,122
123,109
123,74
123,57
123,32
123,46
123,150
123,78
124,24
124,43
124,82
124,34
124,35
124,31
124,108
124,118
124,121
124,39
124,27
124,92
124,83
125,56
125,61
125,117
125,80
125,95
125,103
125,58
125,105
125,25
125,49
125,125
125,42
125,62
125,141
125,1
125,112
126,44
126,96
126,103
126,1
126,92
126,54
126,107
126,8
126,126
126,84
126,106
126,60
126,57
126,98
126,64
126,42
126,112
126,149
126,2
126,25
127,31
127,3
127,144
127,41
127,91
127,25
127,90
127,59
127,147
127,80
127,61
127,56
127,94
127,71
127,8
127,126
127,123
127,74
127,51
127,127
127,150
127,36
127,54
127,68
127,66
127,29
127,107
127,39
127,113
127,1
127,96
127,92
127,23
127,83
127,38
127,79
127,78
127,128
127,124
127,100
127,45
127,44
127,77
127,34
127,7
127,132
127,105
127,103
127,122
127,69
127,65
127,109
127,2
127,129
128,8
128,26
128,41
128,1
128,21
128,128
128,40
128,61
128,25
128,71
128,56
128,33
128,7
128,18
128,118
128,6
128,97
128,38
128,60
128,79
128,103
128,125
128,80
128,120
128,101
128,81
128,89
128,126
128,84
128,106
128,94
128,57
128,96
128,100
128,105
128,112
128,114
128,110
128,47
128,10
128,144
129,123
129,7
129,45
129,147
129,8
129,122
129,74
129,65
129,66
129,109
129,51
129,107
129,29
129,36
129,69
129,54
129,127
129,129
129,32
129,136
129,140
129,92
129,23
129,38
129,78
129,68
130,133
130,18
130,97
130,132
130,86
130,135
130,23
131,142
131,130
131,133
131,135
131,148
131,134
131,137
131,131
131,85
132,21
132,97
132,92
132,39
132,1
132,147
133,138
133,148
133,130
133,86
133,87
133,132
133,97
133,18
133,93
133,135
134,87
134,86
134,99
135,52
135,134
135,137
135,142
135,131
135,85
135,148
135,135
135,143
135,99
135,87
135,130
135,133
135,132
135,97
135,86
136,15
136,136
136,20
136,140
136,55
136,4
136,74
136,32
136,0
136,66
136,29
136,17
136,68
136,19
136,16
136,30
136,49
136,52
136,65
136,27
136,146
136,70
136,73
136,28
136,75
136,150
136,69
136,7
136,48
137,86
137,148
138,130
138,132
138,18
138,138
138,73
138,69
138,27
138,97
138,32
138,133
138,139
138,123
138,1
138,21
138,74
138,54
138,135
138,147
138,90
138,93
138,86
138,33
139,138
139,18
139,123
139,73
139,1
139,21
139,69
139,139
139,3
139,130
139,115
139,137
139,97
139,93
139,90
139,87
139,133
139,86
139,85
139,147
139,132
139,148
139,33
139,135
139,131
140,136
140,49
140,32
140,17
140,20
140,16
140,30
140,15
140,19
140,70
140,72
140,55
140,68
140,66
140,29
140,28
140,73
141,48
141,57
141,33
141,76
141,38
141,40
141,14
141,60
141,75
141,141
141,7
141,145
141,125
141,98
144,128
144,91
144,100
144,49
144,56
144,101
144,112
146,50
146,9
146,67
146,48
146,27
146,14
146,107
146,5
146,52
146,76
147,138
147,4
147,23
148,147
148,18
148,130
148,97
148,87
148,133
148,132
148,137
148,135
148,86
148,115
148,3
148,131
148,93
148,85
148,33
148,148
148,134
149,122
149,48
149,2
149,44
149,51
149,127
149,129
149,123
149,74
149,66
149,103
149,8
149,1
149,126
149,92
149,132
149,77
149,39
149,107
149,83
149,96
149,79
149,149
149,46
149,65
149,36
149,68
149,29
149,150
149,54
149,78
149,69
149,45
149,38
149,12
149,27
149,113
149,119
149,106
149,94
149,84
149,57
149,120
149,101
149,89
149,81
149,108
149,147
149,56
149,121
149,82
149,130
149,133
149,111
149,104
149,102
149,124
149,134
149,99
149,87
149,131
149,85
149,88
149,125
149,80
149,98
149,33
149,26
149,21
149,61
149,25
149,118
149,90
149,5
149,23
150,123
150,74
150,65
150,66
150,51
150,107
150,127
150,36
150,54
150,149
150,46
150,68
150,29
150,129
150,69
150,73
150,122
